"AnonID","Q1","Q3","N3","Q5","Q6","Q7","N7","Q9","Q10","N10","N11","N12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AAC","APPS","CAP","ILA","MfP1","PPS","SVCDE","AAC.Grade","APPS.Grade","CAP.Grade","ILA.Grade","MfP1.Grade","PPS.Grade","SVCDE.Grade","School","Gender","Region","ILA.bin","PPS.MfP1","CAP.MfP1","ILA.MfP1","Y1Fs","Y2Fs","CAP.bin","PPS.bin","ILA.grade","Qual","Category","F1","SE_F1","Y1Fs.bin"
"744bd4a7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,"E",NA,NA,1,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"748a825a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,80,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",NA,NA,NA
"74a9d726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,62,NA,NA,NA,NA,NA,"C","B",NA,NA,NA,4,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat1",NA,NA,NA
"757243eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,"C",1,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"764a5015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,5,"F",3,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",NA,NA,NA
"78323c15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"H",5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"78329de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,70,NA,NA,NA,NA,79,"B","A",NA,NA,NA,NA,"A",1,"M",2,NA,NA,NA,NA,NA,0,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"790f5590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,"A",2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"792979f6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,58,NA,NA,NA,NA,NA,"E","C",NA,NA,NA,4,"F",4,"Pass",NA,"No","No",NA,NA,"Fail",NA,"CD","SQA","Cat3",NA,NA,NA
"794f021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,"C",1,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"79f32d70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,60,NA,NA,NA,NA,NA,"C","B",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",NA,NA,NA
"7a451bf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,"B",3,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7a50b1b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,60,NA,47,NA,NA,NA,"E","B",NA,"D",NA,5,"M",3,"Pass","No","No","No",2,NA,"Fail","Fail","AB","A-Level","Cat3",NA,NA,"2-3"
"7b121797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,4,"F",1,NA,NA,"No",NA,NA,NA,"Fail",NA,NA,"Unknown","Unknown",NA,NA,NA
"7b62f1be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,"A",1,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7c6a1c80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,NA,5,"F",1,NA,NA,"No",NA,NA,NA,"Fail",NA,NA,"Unknown","Unknown",NA,NA,NA
"7c740a1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,"A",1,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7ce08933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,"C",NA,2,"M",4,NA,"No",NA,NA,NA,NA,NA,"Pass",NA,"Unknown","Unknown",NA,NA,NA
"7dd03ad7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,"A",NA,5,"F",1,NA,"No",NA,NA,NA,NA,NA,"Pass",NA,"Unknown","Unknown",NA,NA,NA
"7ec8b35c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,"A",4,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7f4b134f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,"B",1,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7f5bd881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,"A",NA,NA,3,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"7fa9465e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,88,NA,"A",NA,NA,NA,NA,"A",2,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"812afcb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,2,"F",4,"Pass",NA,NA,"No",NA,NA,NA,NA,"CD","Unknown","Unknown",NA,NA,NA
"8137ef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,"H",NA,5,"M",3,NA,"No",NA,NA,NA,NA,NA,"Fail",NA,"Unknown","Unknown",NA,NA,NA
"815b6e29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,39,NA,NA,NA,NA,NA,"E","E",NA,NA,NA,3,"M",4,"Fail",NA,"No","No",NA,NA,"Fail",NA,"E","SQA","Cat1",NA,NA,NA
"819c35c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,"A",1,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"82336a1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,77,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",1,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat1",NA,NA,NA
"83e131b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,"D",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"83e1c4bd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,"A",2,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"84abbd6f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,5,"F",1,"Pass",NA,NA,"No",NA,NA,NA,NA,"AB","Unknown","Unknown",NA,NA,NA
"857518ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,81,NA,NA,NA,NA,NA,"B","A",NA,NA,NA,4,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",NA,NA,NA
"8676a47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,"A",1,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"87481660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,62,NA,NA,NA,NA,NA,"E","B",NA,NA,NA,5,"M",3,"Pass",NA,"No","No",NA,NA,"Fail",NA,"AB","A-Level","Cat1",NA,NA,NA
"88d1047e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,"A",NA,2,"M",4,NA,"No",NA,NA,NA,NA,NA,"Pass",NA,"Unknown","Unknown",NA,NA,NA
"88d29de7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,49,NA,10,NA,NA,NA,"F","D",NA,"G",NA,4,"M",1,"Fail","No","No","No",3,NA,"Fail","Fail","CD","A-Level","Cat1",NA,NA,"2-3"
"88edfb20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,"D",NA,NA,NA,NA,4,"M",1,NA,NA,"No",NA,NA,NA,"Fail",NA,NA,"Unknown","Unknown",NA,NA,NA
"89621e1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,5,"M",3,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",NA,NA,NA
"8962bd83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,4,"M",1,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",NA,NA,NA
"8a3ad361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,49,NA,NA,NA,NA,NA,"E","D",NA,NA,NA,3,"M",1,"Fail",NA,"No","No",NA,NA,"Fail",NA,"CD","Unknown","Unknown",NA,NA,NA
"8aba7dd5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,57,NA,47,NA,NA,NA,"D","C",NA,"D",NA,3,"M",3,"Pass","No","No","No",2,NA,"Fail","Fail","CD","A-Level","Cat3",NA,NA,"2-3"
"8ac511e9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,4,"F",1,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",NA,NA,NA
"8b2604ee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,53,NA,"B",NA,NA,NA,NA,"C",1,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8b5202cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,"A",1,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8bafc695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,55,49,48,NA,NA,NA,"A","C","D","D",NA,5,"F",1,"Pass","Yes","Yes","Yes",1,NA,"Pass","Fail","CD","Unknown","Unknown",NA,NA,"0-1"
"8bca146c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,4,"M",2,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",NA,NA,NA
"8c48eae5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,100,NA,"A",NA,NA,NA,NA,"A",5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8daf8176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,70,NA,3,NA,NA,NA,"B","A",NA,"H",NA,5,"M",3,"Pass","No","No","No",1,NA,"Pass","Fail","AB","A-Level","Cat3",NA,NA,"0-1"
"8dd7dc8a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"AN",NA,NA,2,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8e7d8f29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,"A",3,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8f052e4f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,"B",5,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"8f0d36f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,58,NA,NA,NA,NA,NA,"D","C",NA,NA,NA,3,"M",1,"Pass",NA,"No","No",NA,NA,"Fail",NA,"CD","Unknown","Unknown",NA,NA,NA
"8f5ee8ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,"E",NA,NA,NA,5,"F",4,"Fail",NA,NA,"No",NA,NA,NA,NA,"E","SQA","Cat2",NA,NA,NA
"8f856d69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,47,NA,49,NA,NA,NA,"D","D",NA,"D",NA,4,"M",3,"Fail","No","No","No",3,NA,"Fail","Fail","CD","A-Level","Cat2",NA,NA,"2-3"
"8fe796cc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,62,48,41,NA,NA,NA,"E","B","D","D",NA,1,"F",4,"Pass","Yes","Yes","Yes",2,NA,"Fail","Fail","AB","SQA","Cat3",NA,NA,"2-3"
"8ffa4f59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,67,NA,NA,NA,NA,NA,"D","B",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Fail",NA,"AB","SQA","Cat3",NA,NA,NA
"904a5bc6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,92,NA,"A",NA,NA,NA,NA,"A",1,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"920d406d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,78,NA,NA,NA,NA,NA,"B","A",NA,NA,NA,2,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",NA,NA,NA
"9229492c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,50,NA,NA,NA,NA,NA,"F","C",NA,NA,NA,3,"M",1,"Pass",NA,"No","No",NA,NA,"Fail",NA,"CD","A-Level","Cat3",NA,NA,NA
"926a614c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,"C",1,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"93d24794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,"A",3,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"94947b68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,"A",1,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"966aa0c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,43,NA,NA,NA,NA,NA,"D","E",NA,NA,NA,3,"M",4,"Fail",NA,"No","No",NA,NA,"Fail",NA,"CD","SQA","Cat2",NA,NA,NA
"974dbc82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,"E",NA,NA,NA,NA,4,"M",4,NA,NA,"No",NA,NA,NA,"Fail",NA,NA,"Unknown","Unknown",NA,NA,NA
"98b28833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,"B",5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9962534f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,5,"F",1,"Pass",NA,NA,"No",NA,NA,NA,NA,"CD","Unknown","Unknown",NA,NA,NA
"9a434245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,"A",3,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9a9ee960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,"B",1,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9ac248d3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,66,55,51,NA,NA,NA,"B","B","C","C",NA,3,"M",1,"Pass","Yes","Yes","Yes",0,NA,"Pass","Pass","AB","A-Level","Cat3",NA,NA,"0-1"
"9ac46633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,71,NA,70,NA,NA,NA,"A","A",NA,"A",NA,3,"M",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","SQA","Cat3",NA,NA,"0-1"
"9b0c0337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,5,"F",1,"Pass",NA,NA,"No",NA,NA,NA,NA,"CD","A-Level","Cat3",NA,NA,NA
"9bb8ef63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,74,60,NA,NA,NA,NA,"A","A","B",NA,NA,3,"M",4,"Pass",NA,"Yes","Yes",NA,NA,"Pass",NA,"AB","SQA","Cat3",NA,NA,NA
"9c274810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,"F",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9c8e88df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,54,NA,NA,NA,NA,NA,"D","C",NA,NA,NA,3,"M",1,"Pass",NA,"No","No",NA,NA,"Fail",NA,"CD","Unknown","Unknown",NA,NA,NA
"9d04e1f6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,"A",3,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9dd77a13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,68,NA,NA,NA,NA,NA,"C","B",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",NA,NA,NA
"9e43a559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,5,"F",1,"Fail",NA,NA,"No",NA,NA,NA,NA,"E","SQA","Cat1",NA,NA,NA
"9ea89ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,"A",1,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9eba6af2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,"A",5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9eef69ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,"B",4,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9f013813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA,3,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"9fcb9c36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,65,NA,NA,NA,NA,NA,"B","B",NA,NA,NA,3,"M",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat1",NA,NA,NA
