"Start","End","Duration","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
"Oct 18, 2016 7:11:17 PM","Jun 13, 2017 7:32:24 AM","237 days 12 hrs 21 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41c52ee"
"Aug 27, 2016 6:03:47 AM","Aug 27, 2016 7:28:43 AM"," 1 hrs 24 min ",5,5,5,5,5,2,5,5,0,5,5,4,5,2,5,5,5,5,5,0,83,"1d2f368d"
"Sep 14, 2016 12:11:33 PM","Sep 14, 2016 1:42:16 PM"," 1 hrs 30 min ",5,5,0,5,5,0,0,0,5,0,5,0,0,2,0,0,0,0,0,0,32,"cc8ad17"
"Sep 7, 2016 7:03:13 AM","Sep 7, 2016 8:09:45 AM"," 1 hrs 6 min ",5,5,5,4,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,93.5,"713028b5"
"Sep 9, 2016 4:13:35 PM","Sep 9, 2016 5:43:28 PM"," 1 hrs 29 min ",5,5,5,2.5,0,0,0,5,5,5,2.5,5,5,2,5,5,5,0,5,0,67,"af7f84e9"
"Sep 9, 2016 10:44:15 AM","Sep 9, 2016 12:13:24 PM"," 1 hrs 29 min ",2.5,5,0,3.5,5,0,5,5,5,2.5,3.75,5,5,0,2.5,5,5,0,0,0,59.75,"e48daad5"
"Sep 16, 2016 7:31:30 AM","Sep 16, 2016 9:01:56 AM"," 1 hrs 30 min ",2.5,5,5,3,5,0,5,0,5,0,2.5,5,5,5,0,5,5,5,5,0,68,"1686dc38"
"Sep 16, 2016 8:34:34 AM","Sep 16, 2016 10:04:55 AM"," 1 hrs 30 min ",5,5,0,4,5,0,0,5,5,2.5,2.5,5,5,2,2.5,5,5,5,5,0,68.5,"2ceb47eb"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d27ecee0"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9069e328"
"Sep 12, 2016 10:21:04 AM","Sep 12, 2016 11:36:35 AM"," 1 hrs 15 min ",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99,"34f8dda6"
"Sep 7, 2016 9:17:40 AM","Sep 7, 2016 10:49:38 AM"," 1 hrs 31 min ",5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,0,0,76.5,"744bd4a7"
"Sep 7, 2016 5:47:04 AM","Sep 8, 2016 11:09:48 AM","1 days 5 hrs 22 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18143558"
"Sep 4, 2016 9:21:25 AM","Sep 4, 2016 9:59:33 AM","  38 min ",5,5,0,5,5,2,5,5,5,5,2.5,0,0,0,0,0,0,0,0,0,44.5,"a463c42b"
"Sep 25, 2016 8:04:33 AM","Sep 25, 2016 8:52:20 AM","  47 min ",5,5,0,4,5,5,5,0,5,2.5,2.5,5,5,2,5,5,5,0,0,0,66,"33f266b5"
"Sep 16, 2016 11:49:55 AM","Sep 19, 2016 11:19:47 AM","2 days 23 hrs 29 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3e5733a4"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2f7c117"
"Sep 15, 2016 1:00:10 PM","Sep 15, 2016 2:30:27 PM"," 1 hrs 30 min ",5,5,5,5,5,0,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,93.75,"bb755df5"
"Sep 18, 2016 3:32:52 PM","Sep 18, 2016 5:03:12 PM"," 1 hrs 30 min ",2.5,5,0,4.5,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,71,"c4f23765"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f9cb135e"
"Aug 30, 2016 2:26:12 PM","Aug 30, 2016 3:39:39 PM"," 1 hrs 13 min ",5,5,5,5,5,0,5,5,5,5,2.5,5,2,5,3.75,5,5,5,5,5,88.25,"a8a33097"
"Aug 24, 2016 4:49:27 AM","Aug 24, 2016 6:13:12 AM"," 1 hrs 23 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97,"3613ffb7"
"Sep 12, 2016 10:31:07 AM","Sep 12, 2016 11:45:49 AM"," 1 hrs 14 min ",5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"b8f6f8de"
"Oct 1, 2016 9:19:21 AM","Jun 13, 2017 7:32:42 AM","254 days 22 hrs 13 min ",5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"90400d3c"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ccc2fd53"
"Sep 19, 2016 8:48:14 AM","Sep 19, 2016 10:18:46 AM"," 1 hrs 30 min ",5,5,0,5,0,2,5,5,5,2.5,5,5,5,5,5,5,5,0,5,5,79.5,"69fdbb29"
"Sep 18, 2016 7:00:50 PM","Sep 18, 2016 8:08:25 PM"," 1 hrs 7 min ",5,5,5,5,0,5,5,0,5,5,2.5,0,5,5,5,5,5,5,0,5,77.5,"292dddb"
"Sep 18, 2016 10:24:45 AM","Sep 18, 2016 11:46:22 AM"," 1 hrs 21 min ",0,5,0,5,5,0,0,0,5,5,2.5,1,5,5,5,5,5,5,5,5,68.5,"71967c98"
"Sep 5, 2016 5:39:18 AM","Sep 5, 2016 6:51:12 AM"," 1 hrs 11 min ",5,5,0,1,0,2,5,0,5,5,5,5,5,2,2.5,5,5,5,5,5,72.5,"c28282f"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8431ab47"
"Aug 26, 2016 5:44:50 AM","Aug 26, 2016 7:14:52 AM"," 1 hrs 30 min ",5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,85,"1911fee6"
"Sep 11, 2016 7:40:24 AM","Sep 11, 2016 8:31:10 AM","  50 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,"f982d6c6"
"Sep 6, 2016 10:05:14 AM","Sep 6, 2016 10:55:33 AM","  50 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"404f5404"
"Sep 14, 2016 2:26:33 PM","Sep 14, 2016 3:50:11 PM"," 1 hrs 23 min ",5,5,5,4,5,2,0,0,5,5,5,5,5,2,5,5,5,5,0,5,78,"62cce4a5"
"Sep 10, 2016 5:23:42 PM","Sep 12, 2016 10:56:33 AM","1 days 17 hrs 32 min ",5,5,5,5,5,5,5,5,5,0,5,5,5,2,0,0,0,0,0,0,62,"86da0939"
"Sep 14, 2016 10:54:48 AM","Sep 14, 2016 12:25:04 PM"," 1 hrs 30 min ",5,5,5,2,5,0,5,0,5,5,5,0,5,5,5,5,5,5,0,0,72,"5a86ba5f"
"Aug 31, 2016 9:25:33 AM","Aug 31, 2016 10:19:24 AM","  53 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"947a5663"
"Sep 19, 2016 4:57:20 AM","Sep 19, 2016 5:59:07 AM"," 1 hrs 1 min ",5,5,5,5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,0,0,79,"8ae6b19b"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4352a495"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13c93203"
"Sep 8, 2016 12:27:17 PM","Sep 8, 2016 1:57:35 PM"," 1 hrs 30 min ",5,5,5,5,5,2,5,5,5,5,2.5,5,5,2,0,5,5,5,0,0,76.5,"7a451bf8"
"Aug 30, 2016 9:48:14 AM","Aug 30, 2016 11:18:40 AM"," 1 hrs 30 min ",5,5,5,2,5,2,5,5,5,5,5,1,5,2,0,5,5,5,5,5,82,"620daac4"
"Sep 12, 2016 3:13:11 PM","Sep 12, 2016 4:41:28 PM"," 1 hrs 28 min ",5,5,5,4,0,0,0,0,5,5,2.5,5,3,5,0,5,5,5,5,5,69.5,"df1ad590"
"Sep 7, 2016 6:54:21 AM","Sep 7, 2016 8:07:11 AM"," 1 hrs 12 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"13e575ab"
"Sep 14, 2016 1:26:07 PM","Sep 14, 2016 2:53:10 PM"," 1 hrs 27 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"10bae4ea"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88445612"
"Sep 17, 2016 5:07:48 AM","Sep 17, 2016 6:33:31 AM"," 1 hrs 25 min ",5,5,0,4,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,84,"d2acd2e4"
"Sep 9, 2016 5:16:59 AM","Sep 9, 2016 6:37:44 AM"," 1 hrs 20 min ",5,5,0,3,5,0,5,5,5,5,5,5,2,5,2.5,5,5,5,5,5,82.5,"a2946bac"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4d067c6a"
"Aug 29, 2016 9:59:33 AM","Aug 29, 2016 10:54:45 AM","  55 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"116376f1"
"Sep 1, 2016 7:05:12 AM","Sep 1, 2016 7:57:06 AM","  51 min ",2.5,2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,80,"951b48aa"
"Sep 9, 2016 7:37:16 AM","Sep 9, 2016 9:01:20 AM"," 1 hrs 24 min ",5,5,5,4,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,89,"5f77f00f"
"Sep 19, 2016 6:04:47 PM","Sep 19, 2016 7:20:11 PM"," 1 hrs 15 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,5,92,"b200d19"
"Sep 16, 2016 5:29:22 AM","Sep 16, 2016 6:59:46 AM"," 1 hrs 30 min ",2.5,2.5,0,0,0,0,0,5,5,5,5,0,2,0,0,5,5,5,5,0,47,"29ac295a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51e69858"
"Sep 7, 2016 6:13:11 PM","Sep 7, 2016 7:31:31 PM"," 1 hrs 18 min ",5,5,5,3,5,0,5,5,5,5,0,5,2,0,2.5,5,5,5,5,0,72.5,"93c1f851"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca0bf26d"
"Sep 15, 2016 8:13:08 PM","Sep 19, 2016 11:19:55 AM","3 days 15 hrs 6 min ",5,5,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,"2d6b60a4"
"Sep 3, 2016 6:50:10 AM","Sep 3, 2016 8:08:55 AM"," 1 hrs 18 min ",5,5,5,3.5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95.5,"feb19ef0"
"Aug 25, 2016 6:31:29 AM","Aug 25, 2016 7:59:50 AM"," 1 hrs 28 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"e92b9d6"
"Sep 13, 2016 8:16:12 AM","Sep 13, 2016 9:34:51 AM"," 1 hrs 18 min ",2.5,5,5,2,5,5,5,5,5,0,5,4,5,2,0,5,5,5,5,0,75.5,"5a7d862c"
"Sep 13, 2016 11:27:19 AM","Sep 13, 2016 12:58:36 PM"," 1 hrs 31 min ",5,5,0,4,5,2,0,5,5,0,2.5,5,0,2,5,5,5,5,5,5,70.5,"e6ad905f"
"Sep 14, 2016 12:57:20 PM","Sep 14, 2016 2:18:17 PM"," 1 hrs 20 min ",2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.5,"14486827"
"Aug 27, 2016 10:21:25 AM","Aug 27, 2016 11:51:54 AM"," 1 hrs 30 min ",5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,0,80,"bc37d1cc"
"Aug 24, 2016 6:31:52 AM","Aug 24, 2016 8:00:29 AM"," 1 hrs 28 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"daec2e6f"
"Sep 14, 2016 9:26:48 AM","Sep 15, 2016 8:14:22 AM"," 22 hrs 47 min ",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90,"583f4731"
"Sep 13, 2016 10:49:21 AM","Sep 13, 2016 12:13:42 PM"," 1 hrs 24 min ",5,5,5,4.5,5,2,5,5,5,5,0,1,5,5,2.5,5,5,5,0,5,80,"1bc79f17"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8ebce3"
"Sep 8, 2016 6:46:57 AM","Sep 8, 2016 8:17:25 AM"," 1 hrs 30 min ",5,5,5,5,5,2,0,5,5,5,5,5,2,1,5,5,5,5,5,5,85,"a4498758"
"Sep 13, 2016 9:33:56 AM","Sep 13, 2016 10:38:53 AM"," 1 hrs 4 min ",2.5,5,5,4.5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,92,"76a5b4c1"
"Sep 25, 2016 11:02:59 AM","Jun 13, 2017 7:33:02 AM","260 days 20 hrs 30 min ",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"1caead4e"
"Sep 16, 2016 8:18:21 AM","Sep 16, 2016 9:22:39 AM"," 1 hrs 4 min ",5,0,5,2,5,0,0,0,5,2.5,5,5,2,5,5,5,5,5,0,5,66.5,"4bcdce80"
"Sep 6, 2016 9:18:45 AM","Sep 6, 2016 10:10:22 AM","  51 min ",5,5,0,5,5,0,5,5,5,0,5,5,5,2,5,5,5,5,5,5,82,"405df4e1"
"Aug 27, 2016 1:20:40 PM","Aug 27, 2016 2:40:00 PM"," 1 hrs 19 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,"c8698ac6"
"Sep 14, 2016 4:59:34 AM","Sep 14, 2016 6:29:39 AM"," 1 hrs 30 min ",5,5,5,5,0,0,5,0,5,2.5,5,0,5,2,5,0,5,0,5,0,59.5,"befaaada"
"Oct 5, 2016 1:51:17 PM","Jun 13, 2017 7:32:30 AM","250 days 17 hrs 41 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c35db4fe"
"Aug 21, 2016 11:42:21 AM","Aug 21, 2016 12:14:49 PM","  32 min ",5,2.5,5,5,5,5,5,0,5,5,5,5,2,5,0,5,5,5,0,5,79.5,"5742784e"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37c3a8"
"Aug 19, 2016 5:48:24 AM","Aug 19, 2016 7:13:46 AM"," 1 hrs 25 min ",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92,"66097d72"
"Sep 11, 2016 3:15:29 PM","Sep 11, 2016 4:07:58 PM","  52 min ",5,5,0,3.5,5,2,5,5,5,2.5,5,5,0,0,2.5,5,5,0,0,5,65.5,"ab37b94d"
"Sep 5, 2016 3:07:55 PM","Sep 5, 2016 4:19:57 PM"," 1 hrs 12 min ",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99,"93d24794"
"Sep 15, 2016 12:09:33 PM","Sep 15, 2016 1:37:27 PM"," 1 hrs 27 min ",2.5,5,5,5,5,2,0,5,5,5,0,5,2,2,0,5,5,5,5,5,73.5,"aef2290e"
"Sep 12, 2016 5:26:29 PM","Sep 12, 2016 6:56:41 PM"," 1 hrs 30 min ",5,5,5,5,5,0,5,0,5,2.5,5,5,5,5,5,5,5,5,5,0,82.5,"de4759c8"
"Sep 11, 2016 8:14:03 AM","Sep 11, 2016 9:00:00 AM","  45 min ",2.5,2.5,5,1,5,0,5,5,5,0,5,5,5,0,5,5,5,5,5,0,71,"155e3f9f"
"Sep 8, 2016 4:07:21 AM","Sep 8, 2016 5:01:45 AM","  54 min ",5,5,0,5,5,2,5,5,5,0,5,5,5,0,5,5,5,0,5,0,72,"f4056a27"
"Aug 31, 2016 9:36:23 AM","Aug 31, 2016 11:06:37 AM"," 1 hrs 30 min ",5,0,5,5,5,0,5,5,5,5,5,1,5,2,5,5,5,5,5,5,83,"80df42a1"
"Sep 8, 2016 6:59:19 AM","Sep 8, 2016 8:16:50 AM"," 1 hrs 17 min ",5,5,5,5,0,2,5,5,5,2.5,5,5,5,5,1.25,5,5,5,5,5,85.75,"6a133f49"
"Sep 13, 2016 6:58:49 AM","Sep 13, 2016 7:57:55 AM","  59 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"84e0f817"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7174c41b"
"Sep 18, 2016 7:41:26 PM","Sep 18, 2016 9:11:13 PM"," 1 hrs 29 min ",5,5,5,5,0,0,5,5,5,2.5,5,5,5,4,5,5,5,5,0,5,81.5,"c3fadc30"
"Sep 18, 2016 5:06:03 PM","Sep 18, 2016 5:48:35 PM","  42 min ",5,5,5,2,5,0,0,5,5,2.5,0,5,2,2,0,5,5,5,0,0,58.5,"41ca12cd"
"Sep 4, 2016 9:36:34 AM","Sep 4, 2016 11:07:09 AM"," 1 hrs 30 min ",5,5,5,3,5,0,2.5,0,5,5,2.5,5,5,5,5,5,5,5,5,5,83,"9ea89ac"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99de526c"
"Sep 19, 2016 7:28:28 PM","Sep 19, 2016 8:54:32 PM"," 1 hrs 26 min ",0,5,0,0,5,0,0,5,5,5,5,0,0,0,5,5,5,5,0,0,50,"448f41c7"
"Sep 16, 2016 7:56:09 AM","Sep 16, 2016 8:37:37 AM","  41 min ",5,5,5,2,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,5,5,83.5,"55980c58"
"Sep 9, 2016 10:07:16 AM","Sep 9, 2016 11:36:34 AM"," 1 hrs 29 min ",5,5,5,5,5,2,5,5,5,5,5,5,0,5,5,5,5,5,5,0,87,"5fd695e2"
"Sep 14, 2016 11:20:27 AM","Sep 14, 2016 12:20:53 PM"," 1 hrs  ",5,5,5,4,5,2,5,0,5,2.5,5,5,5,5,5,5,5,5,5,5,88.5,"72c94e47"
"Sep 17, 2016 4:44:24 AM","Sep 17, 2016 6:14:44 AM"," 1 hrs 30 min ",5,5,0,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,0,82,"36ebc29c"
"Sep 13, 2016 8:45:16 AM","Sep 13, 2016 10:16:01 AM"," 1 hrs 30 min ",2.5,0,0,4,5,0,2.5,5,5,0,2.5,1,5,2,5,5,5,0,0,0,49.5,"da4d85e1"
"Sep 6, 2016 2:41:38 PM","Sep 6, 2016 3:57:21 PM"," 1 hrs 15 min ",5,5,0,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,"b424237b"
"Sep 7, 2016 2:48:13 PM","Sep 7, 2016 4:18:54 PM"," 1 hrs 30 min ",5,5,5,2,5,2,5,0,5,2.5,5,5,2,2,2.5,5,5,5,0,0,68,"c9b3744a"
"Sep 9, 2016 6:36:00 AM","Sep 9, 2016 7:36:24 AM"," 1 hrs  ",5,5,0,5,0,0,5,5,5,5,5,5,5,2,5,5,5,5,0,0,72,"1963758f"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2909557"
"Sep 8, 2016 10:09:03 AM","Sep 8, 2016 11:39:29 AM"," 1 hrs 30 min ",2.5,5,0,2,5,0,0,5,5,0,2.5,0,0,0,0,0,0,0,0,0,27,"812afcb6"
"Sep 18, 2016 7:47:34 AM","Sep 18, 2016 9:09:06 AM"," 1 hrs 21 min ",5,5,5,3.5,5,2,5,5,0,5,5,0,5,1,0,5,5,5,5,5,76.5,"8575a3ef"
"Sep 5, 2016 11:46:37 AM","Sep 5, 2016 1:16:53 PM"," 1 hrs 30 min ",5,5,5,3,5,2,5,5,5,2.5,5,5,5,5,0,5,5,5,5,5,87.5,"54ae41fa"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"548a06b7"
"Sep 18, 2016 2:02:18 PM","Sep 18, 2016 3:16:48 PM"," 1 hrs 14 min ",2.5,5,5,2,5,0,0,0,5,2.5,2.5,0,0,0,2.5,5,5,5,0,5,52,"1108795a"
"Sep 15, 2016 8:18:07 AM","Sep 15, 2016 9:13:20 AM","  55 min ",5,5,5,3,5,5,5,5,5,2.5,5,1,0,0,5,5,5,0,0,0,66.5,"fb4cab4"
"Sep 8, 2016 9:22:21 AM","Sep 8, 2016 10:53:02 AM"," 1 hrs 30 min ",0,5,5,4,5,0,5,5,5,2.5,5,5,5,2,5,5,5,5,5,5,83.5,"40d01e9e"
"Sep 18, 2016 10:02:38 AM","Sep 18, 2016 11:32:58 AM"," 1 hrs 30 min ",5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,0,0,0,0,70,"9c1ece54"
"Sep 18, 2016 10:46:20 AM","Sep 18, 2016 12:10:16 PM"," 1 hrs 23 min ",2.5,5,5,4,0,0,0,0,5,5,5,1,5,2,2.5,5,5,0,5,0,57,"208e0411"
"Sep 20, 2016 4:51:06 PM","Sep 20, 2016 6:03:17 PM"," 1 hrs 12 min ",5,0,5,5,5,2,5,0,5,2.5,1.25,5,5,2,5,5,5,0,0,5,67.75,"81fc5045"
"Sep 15, 2016 7:04:21 AM","Sep 19, 2016 11:20:21 AM","4 days 4 hrs 16 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"f13a9709"
"Sep 4, 2016 9:41:01 AM","Sep 4, 2016 11:09:46 AM"," 1 hrs 28 min ",5,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,91,"338cdbca"
"Sep 11, 2016 10:07:13 AM","Sep 11, 2016 11:27:18 AM"," 1 hrs 20 min ",5,5,5,4.5,5,0,5,5,5,5,5,5,5,5,3.75,5,5,5,5,0,88.25,"206d6dd1"
"Aug 23, 2016 4:39:26 PM","Aug 23, 2016 6:09:52 PM"," 1 hrs 30 min ",5,5,5,5,0,0,5,0,0,5,2.5,5,5,0,0,0,0,0,0,0,42.5,"a7c0baea"
"Oct 3, 2016 6:48:31 PM","Oct 3, 2016 8:20:27 PM"," 1 hrs 31 min ",5,5,5,4,5,2,5,5,5,5,5,5,5,2,5,0,5,5,0,0,78,"cc66dac9"
"Sep 15, 2016 10:56:27 AM","Sep 19, 2016 11:20:13 AM","4 days  23 min ",0,5,5,1,5,0,0,5,5,5,2.5,5,0,2,5,5,5,0,0,0,55.5,"ba478363"
"Sep 20, 2016 8:46:46 AM","Sep 20, 2016 10:02:55 AM"," 1 hrs 16 min ",5,5,0,3.5,0,0,5,0,5,5,2.5,5,5,5,3.75,5,5,5,5,0,69.75,"87ab3d2"
"Sep 8, 2016 10:06:41 AM","Sep 8, 2016 11:37:41 AM"," 1 hrs 30 min ",5,5,5,3,5,2,0,5,5,5,5,0,5,2,0,5,5,0,0,0,62,"31b11b24"
"Sep 12, 2016 11:20:20 AM","Sep 12, 2016 12:50:31 PM"," 1 hrs 30 min ",5,5,5,5,5,5,0,5,5,2.5,5,5,2,5,5,5,5,5,0,0,79.5,"1b6b7052"
"Sep 18, 2016 2:18:22 PM","Sep 19, 2016 11:19:15 AM"," 21 hrs  ",2.5,5,5,3,5,0,5,0,5,0,2.5,5,5,0,0,5,5,5,0,0,58,"7e0f05d"
"Sep 18, 2016 2:48:00 PM","Sep 19, 2016 11:19:09 AM"," 20 hrs 31 min ",5,5,5,3.5,5,0,0,5,5,0,5,5,5,2,0,0,0,0,0,0,50.5,"fc1ca397"
"Sep 7, 2016 8:40:45 AM","Sep 7, 2016 10:06:57 AM"," 1 hrs 26 min ",5,5,5,5,0,0,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,87.5,"10b703bf"
"Sep 9, 2016 5:23:10 AM","Sep 9, 2016 6:52:58 AM"," 1 hrs 29 min ",5,5,5,5,0,0,5,0,5,0,5,5,5,5,0,5,5,5,5,5,75,"3c11afee"
"Sep 16, 2016 10:50:46 AM","Sep 16, 2016 11:53:02 AM"," 1 hrs 2 min ",5,5,5,3.5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,5,5,87.5,"9e40079f"
"Sep 19, 2016 3:08:17 PM","Sep 19, 2016 4:26:32 PM"," 1 hrs 18 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95,"24989ed0"
"Aug 22, 2016 9:41:46 PM","Aug 22, 2016 10:53:36 PM"," 1 hrs 11 min ",2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.5,"e4bec169"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225ae4f"
"Sep 10, 2016 3:57:41 AM","Sep 10, 2016 5:22:36 AM"," 1 hrs 24 min ",5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,85,"60ba7ff6"
"Sep 16, 2016 9:48:04 AM","Sep 16, 2016 11:16:54 AM"," 1 hrs 28 min ",2.5,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,5,0,57.5,"e41a456d"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a6b7179d"
"Aug 23, 2016 8:02:56 AM","Aug 24, 2016 5:16:32 AM"," 21 hrs 13 min ",5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"b7b9dec0"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b10c3cc7"
"Sep 12, 2016 5:42:04 PM","Sep 12, 2016 7:09:02 PM"," 1 hrs 26 min ",5,5,0,5,5,0,5,5,5,2.5,5,5,5,5,0,5,5,0,5,5,77.5,"d1743143"
"Sep 10, 2016 10:57:52 AM","Sep 10, 2016 12:24:06 PM"," 1 hrs 26 min ",5,0,5,5,0,0,5,0,5,5,5,0,5,0,2.5,5,0,5,0,0,52.5,"63b9ba0a"
"Sep 6, 2016 4:30:45 AM","Sep 6, 2016 6:01:13 AM"," 1 hrs 30 min ",5,5,0,5,5,2,5,5,5,2.5,5,5,5,2,3.75,5,5,5,0,5,80.25,"2e6de72f"
"Sep 17, 2016 8:54:42 AM","Sep 17, 2016 9:47:22 AM","  52 min ",5,5,0,3,5,0,0,5,5,2.5,2.5,5,2,2,0,0,5,5,0,0,52,"d4ed182f"
