"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with a Year Abroad",1,1,"PHYS08016","Physics 1A:  Foundations","f8e05196"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with a Year Abroad",1,1,"PHYS08035","Mathematics for Physics 1","f8e05196"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with a Year Abroad",1,1,"PHYS08036","Mathematics for Physics 2","f8e05196"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","14c6763c"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics",1,1,"PHYS08016","Physics 1A:  Foundations","75260976"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics",1,1,"PHYS08035","Mathematics for Physics 1","75260976"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics",1,1,"PHYS08036","Mathematics for Physics 2","75260976"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","f09b8e11"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","f09b8e11"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","f09b8e11"
"F","Turkey","Turkey","OVERSEAS","Overseas/International fee rate","Chemical Engineering with Management",1,2,"SCEE08009","Engineering Mathematics 2A","697087a9"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","1cd2b54b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08036","Mathematics for Physics 2","1cd2b54b"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","d2701380"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","d2701380"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","d2701380"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","ffa2670"
"M","Scotland","Germany","SEU","Scotland fee rate","Physics and Music",1,1,"PHYS08016","Physics 1A:  Foundations","d783aa08"
"M","Scotland","Germany","SEU","Scotland fee rate","Physics and Music",1,1,"PHYS08035","Mathematics for Physics 1","d783aa08"
"M","Scotland","Germany","SEU","Scotland fee rate","Physics and Music",1,1,"PHYS08036","Mathematics for Physics 2","d783aa08"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","a21f5a0f"
"M","Greece","Greece","SEU","EU/EEA fee rate","Mechanical Engineering",1,1,"PHYS08035","Mathematics for Physics 1","6fdc0cfe"
"M","Greece","Greece","SEU","EU/EEA fee rate","Mechanical Engineering",1,1,"PHYS08036","Mathematics for Physics 2","6fdc0cfe"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","cc76f65"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","cc76f65"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","cc76f65"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","b9548d51"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",1,1,"PHYS08016","Physics 1A:  Foundations","c6e95b82"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08035","Mathematics for Physics 1","b1c80bbc"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08016","Physics 1A:  Foundations","122edfa6"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08035","Mathematics for Physics 1","122edfa6"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08036","Mathematics for Physics 2","122edfa6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,2,"PHYS08041","Algebra and Calculus","8a167f02"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","29a3eb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","29a3eb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","29a3eb28"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computational Physics",1,1,"PHYS08016","Physics 1A:  Foundations","f0f9f5db"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computational Physics",1,1,"PHYS08035","Mathematics for Physics 1","f0f9f5db"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computational Physics",1,1,"PHYS08036","Mathematics for Physics 2","f0f9f5db"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","53b62f6d"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08035","Mathematics for Physics 1","53b62f6d"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08036","Mathematics for Physics 2","53b62f6d"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","c0131cf1"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","c0131cf1"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","c0131cf1"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Physics",1,1,"PHYS08016","Physics 1A:  Foundations","1da7ebe4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Physics",1,1,"PHYS08035","Mathematics for Physics 1","1da7ebe4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Physics",1,1,"PHYS08036","Mathematics for Physics 2","1da7ebe4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08016","Physics 1A:  Foundations","27fbe853"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08035","Mathematics for Physics 1","27fbe853"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08036","Mathematics for Physics 2","27fbe853"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","20cd8fef"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","20cd8fef"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","20cd8fef"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","637d8d71"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","637d8d71"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","637d8d71"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","32e2497d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08035","Mathematics for Physics 1","32e2497d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08036","Mathematics for Physics 2","32e2497d"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Astrophysics",1,1,"PHYS08016","Physics 1A:  Foundations","a6cf603"
"M","Denmark","Denmark","SEU","EU/EEA fee rate","Theoretical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","a84c77dd"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology with Professional Placement",1,1,"PHYS08016","Physics 1A:  Foundations","7f78439e"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology with Professional Placement",1,1,"PHYS08035","Mathematics for Physics 1","7f78439e"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology with Professional Placement",1,1,"PHYS08036","Mathematics for Physics 2","7f78439e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Software Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","f90a285e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",1,1,"PHYS08035","Mathematics for Physics 1","65542486"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","253ca842"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08035","Mathematics for Physics 1","253ca842"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",1,1,"PHYS08036","Mathematics for Physics 2","253ca842"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",1,1,"PHYS08016","Physics 1A:  Foundations","16d2d8a9"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","fadd5f1b"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with Industrial Experience",1,1,"PHYS08016","Physics 1A:  Foundations","7caf34db"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with Industrial Experience",1,1,"PHYS08035","Mathematics for Physics 1","7caf34db"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics with Industrial Experience",1,1,"PHYS08036","Mathematics for Physics 2","7caf34db"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08016","Physics 1A:  Foundations","e4c4d44f"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08035","Mathematics for Physics 1","e4c4d44f"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08036","Mathematics for Physics 2","e4c4d44f"
"M","Turkey","United Kingdom","OVERSEAS","Overseas/International fee rate","Applied Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","fa997dd6"
"M","Turkey","United Kingdom","OVERSEAS","Overseas/International fee rate","Applied Mathematics",1,1,"PHYS08036","Mathematics for Physics 2","fa997dd6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","fb25c83a"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","fb25c83a"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","fb25c83a"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",1,1,"PHYS08016","Physics 1A:  Foundations","324c55e0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","cbd236e6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","cbd236e6"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","cbd236e6"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08016","Physics 1A:  Foundations","e3ceef33"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08035","Mathematics for Physics 1","e3ceef33"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",1,1,"PHYS08036","Mathematics for Physics 2","e3ceef33"
"M","Lithuania","Lithuania","SEU","EU/EEA fee rate","Mathematics and Physics",1,1,"PHYS08016","Physics 1A:  Foundations","4434777d"
"M","Lithuania","Lithuania","SEU","EU/EEA fee rate","Mathematics and Physics",1,1,"PHYS08036","Mathematics for Physics 2","4434777d"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Mathematical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","dd8defb6"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","9ad304ce"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Theoretical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","d16239ff"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Theoretical Physics",1,1,"PHYS08035","Mathematics for Physics 1","d16239ff"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Theoretical Physics",1,1,"PHYS08036","Mathematics for Physics 2","d16239ff"
"F","China","China","OVERSEAS","Overseas/International fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","cc519943"
"F","China","China","OVERSEAS","Overseas/International fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","cc519943"
"F","China","China","OVERSEAS","Overseas/International fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","cc519943"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08016","Physics 1A:  Foundations","d1ea7c65"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08035","Mathematics for Physics 1","d1ea7c65"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",1,1,"PHYS08036","Mathematics for Physics 2","d1ea7c65"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","d43065f5"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","6b4c5867"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","6b4c5867"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","6b4c5867"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08016","Physics 1A:  Foundations","944d15e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08035","Mathematics for Physics 1","944d15e9"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",1,1,"PHYS08036","Mathematics for Physics 2","944d15e9"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","82dde488"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","79d787af"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08036","Mathematics for Physics 2","79d787af"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","272638e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","622ea928"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",1,1,"PHYS08016","Physics 1A:  Foundations","226f85f4"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",1,1,"PHYS08035","Mathematics for Physics 1","226f85f4"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",1,1,"PHYS08036","Mathematics for Physics 2","226f85f4"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08016","Physics 1A:  Foundations","67b09275"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08035","Mathematics for Physics 1","67b09275"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",1,1,"PHYS08036","Mathematics for Physics 2","67b09275"
"M","Italy","China","OVERSEAS","Overseas/International fee rate","Mechanical Engineering",1,1,"PHYS08016","Physics 1A:  Foundations","f9e5b9eb"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","920d406d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","920d406d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","920d406d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","8c14cb39"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",1,1,"PHYS08036","Mathematics for Physics 2","8c14cb39"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08016","Physics 1A:  Foundations","11f6720d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08035","Mathematics for Physics 1","11f6720d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",1,1,"PHYS08036","Mathematics for Physics 2","11f6720d"
